Search_Query,Place_Name,Nickname,Date,Review_Content
쭈꾸미달인 제주삼화점,,찌니586,25.4.4.금,1년 전에 맛있게 먹은 기억이 있어 다시 찾아 오게 되었는데 역시나 맛있네요~! 근데 알바생님이 너무 친절하셔서 기분 좋게 먹고 있는데 손님 앞에 두고 사장님께서 알바생님에게 너무 혼내는거? 같아 괜히 눈치 보이더라구요..! 더 좋은 분위기 였으면 더 만족했을거 같아요! 잘 먹었습니다☺️
쭈꾸미달인 제주삼화점,,집에가고싶드아,25.3.18.화,좋은게 좋은거라 생각하고 항상 최대한 좋게 쓰는 편인데 처음으로....이런 내용을 쓰는거 같아 속상합니다 ....위생이 전혀 1도 관리가 안되고 있네요 먼저 다녀간 손님 테이블을 치우는건 당연한건데 행주로 하든 뭘로 하든 테이블 치우고나면 손이라도 닦아주시지 치우자마자 저희 먹을 그릇을 가져다 주시고...그마저도 미흡하여 가위 달라 불꺼도 되냐 등 제가 물어야 수동적으로 알려주시고 굉장히 불친절 하십니다.... 맛은 괜찮은 편이라서 블로그 포스팅도 햇엇는데...여전히 맛은 괜찮은 편인데 위생과 불친절로 ...굉장히 불쾌하네요... 자세한 위생이나 불친절은 포스팅으로 쓸테니 해당 부분 참고 하셔서 방문하시길
쭈꾸미달인 제주삼화점,,cho****,25.1.2.목,내용 없음
쭈꾸미달인 제주삼화점,,하얀여우8484,24.9.14.토,동네 맛집 드디어 쭈꾸미 먹으러~ 식전주로 인삼우유 서비스 주셨는데 좋아요~ 날치알볶음밥으로 마무리~ 서비스 아이 호떡까지 잘먹고 왔어요~ 추천~^
쭈꾸미달인 제주삼화점,,ko****,24.7.4.목,좋아요
쭈꾸미달인 제주삼화점,,koh****,24.4.9.화,소문듣고 왔는데 너무 친절하고 너무 맛있어요. 알바생이 착함(사장님 서비스 감사합니닷)
쭈꾸미달인 제주삼화점,,복쟁이97,24.4.9.화,ㅇㅇ
쭈꾸미달인 제주삼화점,,kyu****,24.4.9.화,완전 맛있어용!! 다음에 또 올거 같아용!!!!
스마일 찰진 꽈배기,장소 찾기 실패,해당 없음,해당 없음,해당 없음
팔공티 제주삼양점,,캔디208,2.26.목,좋아요
팔공티 제주삼양점,,du****,1.28.수,따뜻하게 밀크티
팔공티 제주삼양점,,카노라떼,1.28.수,밀크티 한잔
팔공티 제주삼양점,,kklo****,1.21.수,내용 없음
팔공티 제주삼양점,,큐큠,25.10.16.목,사장님 왕왕 친절하시고 돌체라떼는 프렌차이즈 중에 팔공티가 젤 맛있어요 최고
팔공티 제주삼양점,,구르미4189,25.10.6.월,여행중에 잘마셨어요~
팔공티 제주삼양점,,맛집좋아하는유부남,25.9.24.수,커피싸게 팔고 맛있습니다
팔공티 제주삼양점,,vickey854,25.7.6.일,아이들이 버블티를 좋아해서 일부러 찾아갔어요. 동네에 있는 카페인데 좌석도 많고 시원하고 밀크티를 포함한 음료 종류가 엄~청 많은데 맛도 괜찮고 무엇보다 가격도 정말 좋아서 (탐나는 전도 사용할 수 있고) 뜨거운 여름날 부담없이 맛있는 티를 즐길 수 있어서 너무 좋아요.
팔공티 제주삼양점,,choux,24.11.13.수,내용 없음
팔공티 제주삼양점,,쉬면서,24.11.5.화,팔공티 삼양점 다녀왔어요~ 밀크티를 넘좋아하는데 팔공티가 딱이에요~ 당충전하기좋은 마카롱이랑 디저트들이 많아서 기분좋은 디저트타임 가졌어요ㅎㅎ 테이블도 많고 매장이 예뻐서 데이트하고왔네요:)
외도다해네 삼화점,,새벽배송달려라제니,25.9.23.화,진짜 오랜만에 가서 두루치기2인분시켰어 먹어서요 ㅋㅋㅋㅋㅋㅋㅋ말만가다고했는데 ㅡㅡ더워서 나가기 귀찮음 저만더운지 혼자서열심히땀흐르면서 먹어네요 1인분 포장하라고했는데 혼자안먹고일하는신랑생각해서 신랑꺼포장하라고했는데 ㅠㅠㅠㅠㅠㅠ1인분안되다고 ㅡㅡ쩝 2인분부터 되다고 옛날에는 맛있어서는데 지금은 맛이 ...별로네요 그래도 그러저럭먹어네요 그리고 아들이실수로 밥주걱 ㅋㅋ제자리에나둬야하는데 실수로 다른데.나둬서 홀서빙이줌마가 살짝 성질내서 ㅋㅋ죄송해네요 😑 😐 재방문는 안가고싶네요 ㅋㅋ음식도 옛날같지 않아서 맛도별로여서 똑같은외도쪽에 외도다해네있는데 거기랑여기랑맛이틀린가???????
외도다해네 삼화점,,체크문희,25.8.21.목,오랜만인데도 맛있어요:)
외도다해네 삼화점,,먹더리의맛집여행,25.8.5.화,우와…. 엄청 매워 ㅋㅋㅋㅋㅋ 죽는줄 … ㅎㅎㅎ 근데 맛도 있음.. 넘 배고파 두루치기 사진이 없네!??? ㅋ 매운거 좋아하면 맵게 해달라고 하세요😊
외도다해네 삼화점,,ald****,25.7.7.월,좋아요
외도다해네 삼화점,,체크문희,25.5.10.토,오랜만에 왔는데도 맛있어요 ㅎㅎ
외도다해네 삼화점,,맛있으면개짖는소리왈,25.5.10.토,굿
외도다해네 삼화점,,ald****,25.3.31.월,좋아요
외도다해네 삼화점,,체크문희,24.12.6.금,언제나 맛있어용
외도다해네 삼화점,,체크문희,24.9.3.화,오랜만에 왔는데 맛있네용 !
외도다해네 삼화점,,체크문희,24.6.5.수,항상 맛있는 곳 !!
소문난돈갈비,,쪼꼬쿸이,25.3.18.화,"진짜 웬만해서 고깃집 리뷰는 잘 안남기는데 이곳은 제 리뷰 보고 꼭 여러분들이 가보셨으면 해 남겨봅니다!🥹 고기 자체가 신선해보였고 양념갈비가 보시면 빛깔부터 다르다는걸 받자마자 아실꺼같습니다... 다른곳가면 상차림비, 추가반찬비 때문에 부담됬던적이 많은데 여긴 된장찌개 서비스라 완전 럭키비키에 맛까지 좋아서 대박입니다...🥹 반찬까지 무한리필로 맛있으면 맘대로 떠다 먹어도되니 배터지게 먹을 수 있었어요>_< 여긴 진짜 소문 더 나야해요.💞"
소문난돈갈비,,서민의꿈,25.1.4.토,"참기름향이 고소하고 싱싱했던 파지와 구수한 된장찌개, 양념갈비 모두 정말 맛있는 저녁식사 였습니다. ~^^ 이집 양념 갈비 맛집!"
소문난돈갈비,,dnj****,24.12.24.화,굿~
소문난돈갈비,,jis****,24.8.24.토,아이들이랑 지나가다가 들렀는데 저희 아이가 고기를 잘 먹지 않는데 요기 고기는 잘 먹네요!!🥰 고기두 깔끔하구 맛있어용🩷 다음에 또 들를게용!!! + 반찬도 진짜 맛있어요!
소문난돈갈비,,dnj****,24.8.13.화,고기부터 반찬까지 맛있는 소문난 갈비굿~~~
소문난돈갈비,,dnj****,24.5.5.일,항상 반찬부터 고기까지 맛있는곳~~~
소문난돈갈비,,dnj****,24.4.11.목,굿~~~오늘도 맛나게 먹었어요~~
소문난돈갈비,,dnj****,24.1.25.목,고기 신선하구 사장님 친절하세요~굿
소문난돈갈비,,dnj****,24.1.13.토,항상 맛있게 먹는 소문난갈비집이예요~~~
소문난돈갈비,,dnj****,23.11.17.금,고기.찌게.냉면 모두 맛있는곳~~~강력추천^^
바르다김선생 제주삼화점,,파치걸,2.4.수,내용 없음
바르다김선생 제주삼화점,,ys_****,25.8.20.수,깔끔하고 맛있어요.
바르다김선생 제주삼화점,,May2150,25.6.4.수,맛있어요.
바르다김선생 제주삼화점,,sky****,25.5.20.화,굿
바르다김선생 제주삼화점,,sky****,25.5.17.토,아이들과 평일에 밀린 병원나들이후에 점심하러왔어요~ 깔끔하고 괜찮아요.
바르다김선생 제주삼화점,,May2150,25.3.17.월,김밥이 맛있어요.
바르다김선생 제주삼화점,,ari****,25.2.24.월,좋아요.
바르다김선생 제주삼화점,,harumi09,24.11.17.일,좋아요
바르다김선생 제주삼화점,,띠띠유,24.10.4.금,제육덮밥 시판용 소스맛인대 매워요
바르다김선생 제주삼화점,,May2150,24.9.20.금,밥 속이 통통하고 맛나요.
용팔이막창 삼화점,,kim****,2.13.금,막창 맛집 항정살도 맛있어요 세트메뉴 추천 합니다
용팔이막창 삼화점,,미소맘8349,2.2.월,아빠야 출장가는 날은 아이들이 평소 먹고싶어했던 음식으로 외식하는날~이번 픽 메뉴는 막창~아이들이 첨 접하는 음식이라 셋트* 이*로 했는데 막상 먹는거 보니 팔을 시켰어야 했네요ㅋㅋ막창 쫄깃 고소 너무 맛있다고 너무 잘먹더라구요ㅋㅋ밑반찬도 맛있고 서비스 찌개도 사리까지 굳굳굳~~사장님외 직원분들도 다 친절하세요^^ 저는 신랑 없는날에 혼자 아이들 데리고 외식때는 민폐되지 않게 되도록 손님 몰리지 않는 오픈시간 맞춰서 다녀오는데 오늘도 편하고 맛있게 잘 먹었어요~~~~ 다음엔 신랑도 함께 재방문 할게용^^
용팔이막창 삼화점,,오르니45,1.27.화,용팔이 점바점중 최고에요!!! 너무 친절하시고 맛있어요!!
용팔이막창 삼화점,,tur****,1.27.화,여기 진짜 맛있어요!!!!!!!!! 사장님도 너무 친절하구 매장도 아주 깔끔해서 매우 만족스럽게 먹고 갑니당 ㅎㅎ 번창하세요 :)
용팔이막창 삼화점,,제주 투어,1.7.수,맛집 저렴하고 친절합니다~~!!
용팔이막창 삼화점,,원앤온리000,25.11.28.금,삼화지구에 용팔이 막창이 생겨 다녀왔습니다. 막창을 좋아하는데 역시나 맛있었어요. 다만 아쉬운점은 사이등메뉴에 냉면이나 비빔면이 없어서 아쉽네요ㅜㅜ
용팔이막창 삼화점,,얼큰한순두부,25.11.28.금,용팔이막창이 삼화지구에 생겼단 소식에 반가웠는데 이제서야 가봤어요. 식당이 넓지는 않아요~5시에 갔는데 이른 시간에도 오는 손님이 많더라구요 ㅎ 된장찌개 짜지않고 맛있고 막창도 맛있었어요! 가격도 정말 저렴해요~
용팔이막창 삼화점,,에이치오,25.11.16.일,삼화지역에 생겨서 너무 좋아요 메뉴에 껍데기도 있어서 너무 좋아요 삼화에 막창먹을곳이 마땅히 없어 노형으로 다녔는데 .. 오픈한지 얼마 안된것 같은데도 초저녁부터 자리가 차네요. 젊은 사장님이 친절하시고 열정있어 보여 자주가고싶어요
용팔이막창 삼화점,,als****,25.11.15.토,밑반찬도 맛있고 양이 대박 많아서 놀랐어요ㅎㅎ직원분들도 친절하시고 이제야 오픈한 가게라 깨끗하더라구요! 저녁 6시면 만석이라 웨이팅까지 스던데 슬만함... 재방문 의사 100프로 입니다!!!
용팔이막창 삼화점,,Kunkun222,25.10.22.수,막창 탱글탱글 너무 맛있어요~! 저에 최애 막창집이 될것같아요👍 같이 나오는 양파지랑 먹으니 맛있어서 막창이랑 삼겹살 남김없이 싹 먹었네요^^! 일하시는 분들도 친절하고 가게도 깨끗해서 다음에 또 방문하겠습니다!
돈순이,,JAMES88,4.12.일,"고기 시키면 계란찜, 김치찌개가 기본으로 나옵니다. 불경기에 이런 곳 방문해야 돈 버는겁니다 💰💰💰 사장님도 친절하시고 맛있어요~~~~~"
돈순이,,지우9624,25.12.31.수,여행 와서 브레이크타임 없는 곳 찾다 왔어요! 밑반찬도 진짜 많고 찌개랑 계란찜 기본으로 나와서 가성비 미쳤음 오겹살 쫀득하고 멜젓이 진짜 맛있음.. 다음에 제주도 오면 또 오려고요 사장님들도친절하심..  그냥개큰감동받아서 자발적리뷰씀 여기 이름도 귀엽지않나요 돈순이
돈순이,,savina2,25.11.20.목,"다먹어서... 사진이 없어요 아이랑 부모님이랑 4인이 와서 갈비살 4+4 먹고 소주 2병 짜파게티 까지 먹었어요 배가 터질 것 같아요. 김치찌개 너무 맛있게 먹었어요. 소주가 술술 들어 갑니다. 탐나는전 써서 77,000원에 행복하게 배 뚜드리며 갑니다. 사장님 감사합니다."
돈순이,,lh****,25.11.15.토,집근처라 고기먹고 싶을때 자주 이용하는 도민맛집!! 아이가 좋아하는 갈비도 있고 어른이 좋아하는 삼겹살까지 너무 맛있고 친절하세요♡
돈순이,,시타치타,25.11.2.일,"주차가 정말 편했어요! 오겹살은 고소하고 육즙이 가득했는데, 멜젓이랑 같이 먹으니까 감칠맛이 폭발🔥 조합이 진짜 환상이에요. 양념갈비는 양도 푸짐해서 1인분인데도 꽤 넉넉했고, 달짝지근하면서도 불향이 잘 배어 있어서 밥이랑 같이 먹기 딱 좋았어요. 김치찌개는 고기도 두부도 듬뿍 들어 있어서 건더기가 푸짐하고, 깊은 맛이 나서 사이드 메뉴라고 하기엔 너무 훌륭했어요. 계란찜도 부드럽고 따끈해서 고기 사이에 먹기 좋았습니다. 전체적으로 메뉴 하나하나 다 만족스러웠고, 고기 질도 좋고 양도 넉넉해서 다음에 또 가고 싶은 집이에요! 🥩💯"
돈순이,,행복받이,25.11.2.일,내용 없음
돈순이,,남촌부동산장대표,25.10.2.목,"여기 소갈비살 꼭 드세요! 4인분 주문시 4인분 서비스 추가!  4가족이 음료수, 주류랑 같이 먹어도 8~9만원이면 배불리 먹어요.  일단 맛은 두말하면 잔소리고요, 기름장도 좋지만 개인적으로 굵은 소금, 생와사비에 찍어 먹으면 쵝오!!👍👍👍"
돈순이,,결87,25.9.19.금,정말 키워드를 더 누르고 싶은 곳인데 5개 까지라서 아쉬운 곳! 너무 맛있고 사장님 너무 친절해서 좋은 곳이에요! 삼화사시면 방문하셔서 꼭 드셔보세요! 짜파게티 무조건 시키셔야합니다-
돈순이,,짭짭리뷰어,25.9.4.목,"두번째 방문입니다. 삼화에서ㅠ입소문 나기전에 빨리방문허십셔.. 기본찬도 너무 맛있고 알찹니다ㅠㅠ 갈비와 껍대기 먹어모았는데 말해뭐해.. 뭣보다 고기 양도 많고 질도 괜찮아요,,갈비는 이제 이집에서만 먹을것같아유👍😋 식당 내부도 매우 깨끗하구 주차도 뒤에 넉넉했습니당"
돈순이,,lh****,25.8.24.일,동네 맛집!!! 저희가족 최애 고깃집이 되었어요ㅋ 사장님 너무 친절하시고 고기도너무 맛있고 찌개도 너무 맛있어요ㅋㅋ된장찌개에서 김치찌개로 바뀌었는데 배불러서 남긴것이 아까울정도로 맛있어요👍
영자네해장국본점,,미깡쥬스,24.12.7.토,순풍해장국에서 바뀌고 처음가봤는데 해장국에 밑반찬도 다양하고 괜찮아요
영자네해장국본점,,soo****,24.12.1.일,음식이 재료가 신선하고 참 맛있어요 사장님도 직원분도 참친절하세요
영자네해장국본점,,구르미5136,24.11.10.일,조아요
영자네해장국본점,,달봉이943,24.8.11.일,굿
영자네해장국본점,,짱구162,24.8.6.화,여기 가지마세요!!!! 나만 먹고 나만 갈거에요~~~ 아니 해장국이 다 같은거 아닌가요?? 했는데 여기서 먹은 해장국이 유명 해장국 집보다 선지 냄새 안나고 구수하고 맛났어요!!! 내장탕은 진국이에요 반찬도 맛나고요~
영자네해장국본점,,soh****,24.4.21.일,굿
영자네해장국본점,,nakshda,24.3.15.금,굿
영자네해장국본점,,tkd****,23.12.3.일,굿!!!
영자네해장국본점,,서은맘마미,23.10.19.목,맛나요
영자네해장국본점,,yhy****,23.9.6.수,굳
자담치킨 제주삼화지구점,,kim****,3.28.토,여기 자담치킨이 최고에요 튀김이 달라요
자담치킨 제주삼화지구점,,kim****,3.10.화,자담치킨 1티어인거 같아요 진짜 맛있어요 튀김도 바삭하고
자담치킨 제주삼화지구점,,해바라기보리,25.1.9.목,휴양림 들어가며 포장해갔어요. 길건너 하나로마트들리며 전화예약했어요. 한마리반인데 순살이라 양이 적은듯한데 애들둘 어른둘 적당히 먹을수있는 양이었어요. 맛있었어요.
자담치킨 제주삼화지구점,,marronier,24.12.4.수,항상 변함 없이 맛있는 자담 👍👍
자담치킨 제주삼화지구점,,동그랑75,24.10.24.목,어른둘 초등아이둘 다른곳에서 시키면 늘 남았는데 하나도 안남기고 먹었어요
자담치킨 제주삼화지구점,,비타blog,24.8.20.화,맛있어요~
자담치킨 제주삼화지구점,,01****,24.6.27.목,좋아요
자담치킨 제주삼화지구점,,희망과 절제,24.3.22.금,자담치킨이 참 맛있어서 주로 시켜먹는편인데 오랜만에 포장주문으로 매장에서 치킨을 받기위해 기다리는 내눈에 계산대에 쌓여 있는 먼지를 보게됐고 음식을 만드는 곳에서 좀더 세심하게 청결상태를 체크해야하지않을까 싶다
자담치킨 제주삼화지구점,,복분자임,24.2.27.화,처음 먹어봤는데 조금 긴가민가했지만 예상외로 맛있게 다먹었습니다 ㅎㅎ굿굿
자담치킨 제주삼화지구점,,sukbokae9,24.1.11.목,굿
바다생각,,xxangelxx,25.12.29.월,리뷰가 별로 없어서 동네사람들 맛집이 아닐까? 하고 찾아갔는데 정말 너무 맛있게 먹고왔네요 5시에 왔는데 6시부터 동네 손님들이 바글바글 하네요 ㅋㅋ관광객이 아니라 ㅋㅋ진짜 방어 너뮤 신선하고 반찬도 마니나오고 튀김서비스도 싸구려아니고 생선튀김이 나오네요 그 탕도 지리탕 약간 해장국처럼 엄청 시원한맛이에요 ㅠㅠㅎㅎ
바다생각,,신201,25.7.9.수,가족여행으로 제주도로 와서 어제 저녁 좀 넘어서 방문했습니다 ! 숙소가서 먹을거라 포장으로 모둠회 2인으로 주문했는데 깔끔하게 포장도 해주시고 양도 엄청 많고 종류도 많고 너무 맛있게 잘 먹었습니다.. 사장님도 엄청 친절하시고 단골손님분들 덕분에 좋은 시간 보냈었습니다 제주도 정을 아주 잘 느끼고 간 가게입니다 너무 감사했어요 ! 제주 올 때마다 저희 가족은 횟집은 여기로 올 예정이에요 강추합니다 ~ 감사해요
바다생각,,제주파파,25.6.6.금,맛있네요
바다생각,,MugMug,25.3.15.토,"근래 제주도 가면 항상 가는집👏🏼 직원분도 사장님도 친절하시고, 고등어회는 너무 맛있고💓"
바다생각,,숌 jyotis,25.3.9.일,"삼양해수욕장 바로 앞에 있는 횟집 바다생각에서 저희는 전복 1인코스 25,000원*3인 주문하고 기분좋게 먹고 온 맛있는 곳입니다 가성비에 맛까지 너무너무 좋습니다 구성도 너무너무 좋더라구요 앞으로 자주 들리겠습니다 잘 먹었습니다"
바다생각,,eun****,24.10.25.금,회가 맛있고 튀김도 맛있어요 친절한 주인아저씨 덕분에 맛있게 먹고 갑니다
바다생각,,초코갱,24.10.5.토,가족여행으로 와서 한식당 찾다가 왔는데 제대로 맛집 찾아서 부모님이랑 다같이 너무 맛있게 먹고 갑니다!!!! 전복모듬회랑 우럭조림 먹었는데 밑반찬도 정말 깔끔하고 생선구이에 튀김에 지리탕까지... 상에 놓을자리가 부족할 정도였어요..!!! 정말 너무 맛나게 먹어서 흥하시라고 후기 남겨요!! 다음에 제주 오면 또 들를 거 같아요!! 👍👍
바다생각,,love jj16,24.7.28.일,오ㅡㅡㅡㅡㅡ가성비괜찮아요!!!! 가족끼리 맛있는 생선구이와 회를먹어보려 처음간곳!!!!맛있어요👍 배부르게먹은후 삼양앞바다에서 바람좀쐬다 집에가면 일석이조! 추천해요!!!
바다생각,,eun****,24.7.3.수,가성비 짱입니다
바다생각,,sukbokae9,23.12.9.토,굿
제주남문숯불치킨 제주삼화점,장소 찾기 실패,해당 없음,해당 없음,해당 없음
달콤한마카롱,,하얀여우8484,25.11.13.목,아이들 소풍 도시락으로 라부부 마카롱 예약 가격대도 좋고 맛있어요~~^^ 자주 이용하는곳이예요~~ 강추강추
달콤한마카롱,,바람이분다59,25.9.8.월,폭군의셰프 드라마 보고 마카롱이 먹고싶어서 샀는데...특별한 맛은 없어서 아쉬웠어요..🥲
달콤한마카롱,,하얀여우8484,25.4.23.수,마카롱사러 자주가요~~ 이번주는 스펀지밥 마카롱이네요~~~ 친구랑 쓸하고 왔다는 ㅎㅎ
달콤한마카롱,,dbs****,24.11.23.토,쫀득쫀득 마카롱이 천원밖에 안하다니! 진짜 맛집이에요~~~ 뚱카롱도 2천원밖에 안해요~~ 아메리카노가 1500원이라니! 아이가 머랭쿠키 먹더니 너무 행복하대요^^
달콤한마카롱,,하얀여우8484,24.10.23.수,"자주 구매하는 마카롱가게~ 가성비 너무 좋고 아이들 소풍,체험학습에 무조건 요기~~ 좋아요~"
달콤한마카롱,,love jj16,24.7.10.수,마카롱 가성비맛집!!! 한번갈때마다 듬뿍사온답니다 완전찐단골
달콤한마카롱,,온천장코끼리,24.3.17.일,천원 착한가격 추천 드립니다
달콤한마카롱,,크리스탈킴725,24.3.1.금,가성비 굳 b 마카롱 맛있어요 ^^^
달콤한마카롱,,닉네임787,24.1.5.금,마카로 가격이 너무 착하고 달지 않고 맛있습니더~
달콤한마카롱,,love jj16,23.7.13.목,단골마카롱집!!!!! 한번씩갈때마다 듬뿍담아온답니다. 가성비갑이구요 맛도좋아요!!!!
삼화반점,,ari****,2.6.금,잘먹었어요!
삼화반점,,sunny098,1.27.화,"탕수육(중), 간짜장 시켰어요. 탕수육 양도 많고 바삭한데 고기는 부드러워요. 소스도 딱 적당히 새콤 달콤 해서 맛있었어요👍 간짜장도 재료 신선하고 간이 잘 맞아서 맛있게 먹었어요. 다른테이블은 다들 짬뽕 먹더라구요. 담엔 짬뽕 먹어보러 올려구용! 또 갈거예용👍"
삼화반점,,탐나는도어,25.11.8.토,찐도민맛집을 찾아다니는 제주도민 탐나는도어 써니 입니다~^^  삼화지구에서 출출한 시간에 짬뽕먹을까? 짜장면 먹을까?  고민중..  '옛날에 먹었던 짜장면 맛이에요~' 라는 후기를보고 방문했습니다.  적당한 전분이 있는 꾸덕한 스타일 좋아하시면 춘천합니다~^^
삼화반점,,lmw****,25.11.8.토,너무 맛있어서 먹는 도중에 시켰네요 애들도 짜장 잘먹고 탕수육도 잘먹었어요 짬뽕은 불향이 나고 진짜 국물이 밥말아먹고 싶은 느낌입니다 다음에는 짬뽕밥으로 먹어봐야 할거 같아요
삼화반점,,kjw****,25.8.18.월,꾸덕한 간짜장이 정말 맛있습니다. 약간의 불맛과 아삭거리는 신선한 양파가 듬뿍 들었어요. 면도 바로 뽑아서 삶아주셨습니다. 무엇보다 매장이 청결합니다 앞치마를 부탁드렸는데 일회용 앞치마를 다 접어서 정리된곳에서 바로 집어 주셔습니다. 중국집 사장님의 마인드를 알 수 있었습니다. 감사히 먹고 나왔습니다
삼화반점,,재주살이,25.8.12.화,동네 번화가 중국집 큰 기대 안하고 갔다가 맛과 친절에 모두 반하고 갑니다. 삼화지구 가면 또 방문의사 있음😋
삼화반점,,yhl****,25.7.17.목,제가 아무래도 중식 좋아해서 여행 중에 점심먹으러 들렀는데 식당도 깨끗하고 음식맛도 되게 좋았어요 그리고 직원분들도 친절했어요~ 저처럼 중국음식 좋아하시면 한번 와볼만해요~~
삼화반점,,더카이저,25.7.6.일,매장 식사로는 N 번째 방문!! 동네 중국집인것 같지만 가게분위기와 음식 퀄리티가 너무 좋아서 자주 가는 곳입니다~ 인테리어도 음식도 깔끔 그잡채 동네주민으로써 잘됐으면 하는 바램이네요 (내가 쭉 이용할 수 있도록^^) 매번 새로이 주문하는 맛이 납니다 번창하세요~
삼화반점,,teresa힘내세요,25.6.16.월,탕수육이 겉바속촉이고 튀김옷이 얇아서 좋았어요! 삼선볶음밥도 짜지않고 부드럽고 맛있네요^^
삼화반점,,did****,25.6.7.토,동네 여기저기 다 가보았는데 이집이 젤 맛있네요 인정합니다. 강추!
삼양다맛,,제주도민아니고이주민,25.11.30.일,"(제주_삼양동) “삼양다맛” 삼양동 주민들 좋겠네.. 돌솥비빔밥 9,000원.. 해초 및 오징어 그리고 날치알이 들어간..간만에 다 먹은.. 이런게 지역주민 밥집이지.. 밑반찬 셀프.. 정말 좋은 방식.. 다음에는 다른거 하나씩 먹어야지.. 날씨도 온도도 좋다. 일요일 오후"
삼양다맛,,pil****,24.8.18.일,좋아요 맛있어요
삼양다맛,,뮤즈222,23.3.14.화,돌솥비빔밥 맛있어요
삼양다맛,,행복하자1968,23.1.20.금,친절
삼양다맛,,SUNNY2,22.11.11.금,내용 없음
삼양다맛,,알로카시아41,22.5.26.목,ㄴ
삼양다맛,,뿡뿡뿡62,22.2.3.목,맛있어요~~
삼양다맛,,최강마미39,21.11.13.토,맛있어요
삼양다맛,,smh****,21.10.23.토,좋아오~~
삼양다맛,,oneinice,21.10.22.금,맛있고 양도많아요 가성비좋아요
온스,,hye****,2.1.일,"저번 방문때 오뎅탕, 모듬소세지 맛있게 먹구 이번엔 떡볶이랑 골뱅이무침 먹었어요 산더미 같던 골뱅이 무침 사진 못찍었네요🤣 다 맛있어요 잘먹구 갑니다 닭다리 과자도 계속 먹게되는 ☺️ 집앞에 술한잔 하기 좋은 곳이 있어 좋아요 다음에 또 갈께요~~^^"
온스,,네바다뒤뜰에서,25.11.29.토,2차~~장소!! 안주 깔끔하고 대화하기 좋았음. 이후 손님 가득 차서 무척 시끄러워짐 동네 술집 다운 분위기고 안주는 오늘 먹은 오뎅탕과 유치크 추천!!
온스,,잘먹는쩡,25.4.19.토,사장님 넘 친절하세요~ 안주가 다 맛있습니다. 어묵탕은 필수
온스,,HI31,24.10.11.금,신메뉴가 있다고 들어서 재방문했는데 여러가지가 많이 추가됐네요. 제가 시킨 불닭도 맛있었어요. 추가된 메뉴들이 구성이 좋아보여요~ 제 주변에서도 평이 좋더라구요.
온스,,슈프림4599,24.9.20.금,여름은 온스에서~~ 시원한 맥주와 안주도 넘 좋아요~~ 여름엔 과일화채는 꼭 드셔보세요~~ 자주오는데 리뷰는첨이네요^^
온스,,shllsh111,24.8.16.금,오늘 처음 방문했는데 가게 인테리어도 예쁘고 안주들도 다 맛있어요❤️❤️ 무엇보다 과일이 진짜 잘 나와요👍👍👍 놀래서 바로 사진 찍었네요! 다음에 또 지인들 데리고 꼭 재방문 하겠습니다
온스,,하얀여우8484,24.5.17.금,"골뱅이무침,닭똥집튀김 ,제로 맥주있어서 대만족~~ 서비스로 주신 비싼 과일까지~ 너무 잘먹었어요~"
온스,,HI31,24.2.22.목,오픈 초기에 비해 엄청 발전된 메뉴 퀄리티...굿굿. 친절하신 사장님도 좋아요. 어묵탕 강추입니다.
온스,,zza****,24.2.8.목,다른안주만 먹다가 과일 시켜봤는데 과일도 진짜 잘 나오네요~~
온스,,먹짱263,23.10.6.금,여기진짜 오뎅탕 노가리가 레전드 ㅜㅜ 오뎅탕 노가리 추천 ~~^^
동새벽김밥,,양양꽁지,2.4.수,라면 국물이 칼칼하고 깔끔하다. 김밥도 간이 딱좋다
동새벽김밥,,teresa힘내세요,1.24.토,오름가려고 아침 일찍 김밥사서 먹었는데 맛있었어요
동새벽김밥,,ghd****,25.12.27.토,맛있어요
동새벽김밥,,ghd****,25.11.23.일,맛있어요
동새벽김밥,,딸기곤쥬74,25.9.14.일,후기좋아서 전화예약후 이용했는데 역시나 맛있어요
동새벽김밥,,6인용,25.8.21.목,고추장불고기 존맛탱👍 사장님도 친절하세요! 기본 동새벽도 맛있어요 김밥이 커요!
동새벽김밥,,춘이80,25.5.25.일,친절해요
동새벽김밥,,ghd****,25.4.20.일,내용 없음
동새벽김밥,,ghd****,25.3.30.일,내용 없음
동새벽김밥,,ballow,24.12.8.일,좋아요
이도시삼양,,JJ1649,4.3.금,고기도 야채도 반찬도 신선하고 맛도 굳!! 뷰는 더 더 굳굳!! 인기 좋은 곳 같아요
이도시삼양,,아메82,3.29.일,삼양해수욕장 뷰에다가 싸고 고기 질좋고 ㅊ친절하세요 너무 뷰가 좋음
이도시삼양,,느티나무향,3.22.일,멋진 삼양바다 풍경에 맛있는 삼겹살 목살까지! 게다가 반찬도 무한리필에 마지막 볶음밥까지 야무지게 해먹었습니다. 아이랑 즐거운시간보냈습니다. 자주올게요 ^^😄
이도시삼양,,5553528,3.1.일,바다뷰가 보여서 식사할때 좋아요 그리고 셀프바에 다양한 반찬들을 자유롭게 이용할수 있어서 만족스럽게 식사했습니다.
이도시삼양,,햇살밍정,2.28.토,너무 맛잇고 반찬이 무한리필 💗💗 화장실도 넓고 깨끗하구 아이스크림도 맛잇어요 ㅎㅎㅎㅎ 😘😘
