Search_Query,Place_Name,Nickname,Date,Review_Content
산방식당 제주점,,제주하나쌤,2.15.일,여전히 많은 사람들이 웨이팅을 하고 있네요... 여기는 수육이 진짜 맛있어요.. 수육이 먹고 싶어 가게 되는 집이에요.. 밀면도 맛있고 수육도 맛있어서 자주 가게 되는곳이에요
픽업카페,장소 찾기 실패,해당 없음,해당 없음,해당 없음
앞뱅디식당,,lee****,4.1.수,각재기국 맛집이라서 시간내서 찾아왔는데 정말 맛있게 잘 먹었어요
앞뱅디식당,,아공법공,3.27.금,"사진을 못 남겨서~^!^ 이틀만에 또 갔어요. 육지에서 온 언니, 형부 모시고~ 4명이서 멜국 3, 고등어 구이 시켜 막걸리 2병까지~ 형부가 많이 좋아하심~ 우리도 맛나게 먹었고요~~"
앞뱅디식당,,1B2,3.26.목,#제주도청 #각재기국 #산뜻 #멜튀김
엔제리너스 제주시청DI점,,제주도살아용,3.2.월,"에그마요 반미, 바닐라라떼~ 잘 쉬다갑니다"
제주올래국수,,껀도97,3.31.화,제주 도착하자마자 노블레스 호텔 체크인만하고 바로 전화해서 예약잡고 먹은 고기국수입니다 이번 제주여행에서 반드시 먹고 싶은 식당이었는데 너무 기분좋은 저녁 식사로 시작하게 되었네여 영업시간 끝나가시는데도 예약받아주시고 너무감사했네요 제가 그동안 유명한 고기국수집을 다녔지만 여기가 탑이네요 괜히 동문시장이니 인스타에 속지마시고 동네찐맛집으로 꼭 드셔보시길 추천합니다^^ 숨은맛집인정!
제주올래국수,,min921001,3.30.월,맛있어요~
제주올래국수,,4조아4444,3.12.목,여행 끝나고 공항가는 길에 들렀어요 전체적으로 괜찮은 맛이었어요 담백해요 그리고 양이 많아요 고기가 진짜 맛있어요 진짜 다음에 둘이 간다면 수육을 꼭 시켜 보고 싶어요 겉절이가 진짜 킥입니다 겉절이 맛있어요 완전 🥢
제주올래국수,,kjy0326,3.9.월,2번째 방문!!^^ 안그래도 국수맛있다던 사장님 말씀이 기억나서 휴무 되자마자 바로 아침 오픈 시간 기다렸다가 기숙사에서 출발~^^ 걸어서 9분정도? 나오니 도착!!^^ 든든한 아점 한끼 고기국수로 제대로 채울수 있어 행복합니다~^^♡( 국밥 리뷰 잘 써주셔서 감사하다고 콜라 서비스 받았어용~^^ 사장님 감사합니다 ♡ 퇴사때까지 전 메뉴 도전할듯 해요♡) 너무나도 친절하시구 성격좋으신 사장님 👍👍👍
제주올래국수,,kjy0326,3.6.금,기숙사 근처 혼밥하기 좋은 곳!! 처음가봤는데 사장님 너무 친절하시구 좋더라구요~^^ 쉬는날 날씨 추울때 든든하게 한끼 식사하실곳 찾으신다면 여기 제주올래국수 어떨까요~^^ 너무 맛있어요!! 👍 👍 👍 리뷰 서비스 사이다 받았어용~^^
제주올래국수,,유정3010,2.11.수,매장도 넓고 맛있어요👍
맥도날드 제주시청DT점,,먹고싶은건먹어야지,4.6.월,매장 주문이용했어요 음료를 한 두모금 마신거 처럼 주셨어요 ㅋㅋ 햄버거랑 감자튀김은 바로 만들어 주는건지 따뜻해서 좋았어요 주차는 처음 오는 분들은 조금 찾기 어려울수도 있을듯 맥도날드 이용시 1시간 무료 주차 가능해요
맥도날드 제주시청DT점,,쑥부쟁이39,4.2.목,좋아요
맥도날드 제주시청DT점,,체크문희,3.22.일,조아요
맥도날드 제주시청DT점,,Rumans,3.21.토,버거
맥도날드 제주시청DT점,,Minwoo_Kim,3.20.금,"맥런치 이용하면 좀더 저렴하게 한끼 식사 해결 할 수 있어요~ 다만, 그 시간대에는 사람이 많아 좀 붐볐습니다..."
맥도날드 제주시청DT점,,ho232,3.14.토,주차가능한 맥도날드 연북로는 오히려주차가 불편한데 여기는 언제나 주차가능해서 좋아요
맥도날드 제주시청DT점,,starshine,2.28.토,드라이브스루 입구랑 출구가 똑같아서 조심하셔야해요 가성비 좋고 맛도 좋습니다 친절하셔요
메가MGC커피 제주버스터미널점,,찐찐찐이야1984,2.23.월,아메리카노 맛있어요~^^
메가MGC커피 제주버스터미널점,,찐찐찐이야1984,2.13.금,커피 맛있어요~^^
메가MGC커피 제주버스터미널점,,찐찐찐이야1984,2.8.일,좋아요~~~
메가MGC커피 제주버스터미널점,,tkdehfl,1.23.금,굿 굿 굿
메가MGC커피 제주버스터미널점,,tkdehfl,1.16.금,굿 굿 굿 굿
메가MGC커피 제주버스터미널점,,shy****,1.13.화,직원들이 친절합니다 매일 가는곳인데 가성비 좋고 방앗간같은 곳입니다 소중한 우리동네 내 아지트!!
탐앤탐스커피신제주점,,제주현시,3.24.화,내용 없음
하토 말차,,통통스라이프,4.8.수,여기 너무 제 취향저격이에요❤️ Slow and calm 그런 바이브ㅎㅎ 게다가 사장님 미모가 열일하시구요 너무 친절하시구! 말차 진짜 정성스럽게 만들어주시구요 단거 좋아하면 말차크림초코라떼랑 말차코코넛클라우드 강추! 근데 무엇보다 사장님 화장실 센스에 반했어요😍 향기뿌리는 것두 있구 여성용품필요하면 구비되어있다구 적어놓으신거 진짜 요새 이런데 잘없어여 소품도 완전 제 스탈ㅎㅎ 또 올게요🙉🙈
하토 말차,,배가고픈걸지도몰라,4.7.화,예쁜 얼굴만큼 친절하신 사장님과 카페 분위기도 좋아요! 말차도 씁쓸하지않고 적당해서 맛있게 잘 먹었슴니다( ◠‿◠ ) 2층에 있어서 못 찾을 뻔 했지만 올라오니 아늑하고 분위기 좋은 카페가 있었네요🍀
하토 말차,,공실공림,4.6.월,분위기가 너무 좋고 아늑하고 사장님이 너무 친절하세요 ㅠㅠ 말차라떼도 너무 맛있고 말차버터 초코바게트가 진짜 너무 맛있어요.. 딱 내스탈~ 담에 또 먹으러 갈꺼 같아용 ~!!♥ 잘먹었습니당~^^
제주 일품순두부 노연점,,TJultra,4.5.일,양많음 ㅎ 아침부터 배터지것네~
제주 일품순두부 노연점,,킬러메이커,3.31.화,좋아요
제주 일품순두부 노연점,,시가은맘,3.13.금,"제주 오기 전부터 워낙 유명한 순두부집이라 기대하고 방문했습니다.  마침 숙소 근처라 다녀오기 좋았네요.  남편은 일품 순두부 버섯, 저는 맵지 않은 맑은 순두부 버섯을 주문했습니다.  솥밥이 특히 맛있었고, 식사 후 숭늉도 좋았습니다.  뷔페식 반찬이 다양해 골라 먹는 재미가 있었고 쌈 채소도 신선했어요.  다만 순두부 육수는 조미료 맛이 조금 강하게 느껴져 제 취향과는 살짝 달랐습니다.  하지만, 전체적으로는 만족스러운 식사였습니다."
제주 일품순두부 노연점,,서진우,3.4.수,잘먹고왔습니다!!동네에서 편히먹기 좋은곳!
제주 일품순두부 노연점,,박준성이,2.12.목,밤늦게 제주를 도착하면 방문하기 딱 좋은 식당인듯. 얼큰한 순두부와 돌솥밥에 뷔페식빈찬들. 어느새 누릉지까지 싹싹 과식하는 나.
제주 일품순두부 노연점,,min****,2.12.목,2월12일 저녁방문 서빙보시는 분이 너무친절 하셨고 외국인들에게 친절히 대하는 모습이 보기좋았음 음식은 주문한거 말고도 부풰가 무료임
제주 일품순두부 노연점,,aok****,2.2.월,가성비 좋은식당입니다. 셀프바 메뉴들도 좋아요
제주 일품순두부 노연점,,미식한고독자,1.24.토,제주에서 대유행중인 일품순두부. 다양한 반찬과 솥밥까지 포함된 순두부찌게. 안갈이유가 없음. 늘 잘먹고 갑니다.
제주 일품순두부 노연점,,즐기자YOU,1.16.금,음식이 넘 맛있구 뷔페식으로 반찬을 담을수있어서 더좋아요^^ 아주굿긋
제주 일품순두부 노연점,,tal****,1.15.목,"돌솥밥으로 나오는 돌솥이 손으로 만져도 미지근했고, 다시 따뜻하게 해달라고 말하기가 귀찮았습니다. 요리에 신경을 쓰셔야 할 것 같네요."
제주미담,,아일린엘러,3.28.토,맛있어요 고기국수 비빔국수 먹었어요
제주미담,,냠냠뇸뇸냠뇸,3.20.금,"고기국수 맛집이라 해서 방문했는데 고기 양 진짜 많아요,,,, WOW 국물도 얼큰하고 고기 새우젓에 찍어 먹으니까 맛있어요 비빔도 비빔장이 맛나더라구요 준비물은 커다란 위장,,,👍"
제주미담,,Papagojeju,3.15.일,"수저통, 양념통, 식당 내부 전부 이물질 범벅이고 진짜 더러웠어요. 누가 신고라도 하면 문닫을 것 같은데 사람들은 이걸 모르고 먹는건지 이해안되요"
넝쿨하눌가든,,tla****,3.21.토,내용 없음
넝쿨하눌가든,,제주모던돔베 김대표,3.17.화,"제주 아라동에서 든든한 식사를 위해 방문한 넝쿨하눌가든은 편안한 분위기와 깊은 맛이 인상적인 곳이었습니다. 현지 분들이 많이 찾는 모습을 보며 자연스럽게 제주도민 100%인 곳이라는 느낌이 들었고, 믿고 식사할 수 있는 공간이라는 생각이 들었습니다 🦆✨ 특히 이곳의 오리 요리는 담백하면서도 깊은 풍미가 살아 있어 만족스러웠습니다. 부드러운 식감과 은은한 고소함이 잘 어우러져 자연스럽게 다시 찾고 싶어지는 제주 오리 맛집이라는 생각이 들었습니다. 정갈하게 차려진 반찬들도 식사의 완성도를 더해 주었습니다 😊 매장 분위기도 편안하고 좌석도 여유 있어 가족이나 지인과 함께 방문하기 좋은 아라동맛집이었습니다. 제주에서 제대로 된 오리 요리를 즐기고 싶다면 기억해 두면 좋을 곳이며, 다시 방문하고 싶은 곳입니다🌿🍽️"
넝쿨하눌가든,,aabcc86,3.11.수,진한오리탕맛이아니라 샤브느낌나는 오리탕 또갈거같진않음
신설오름,,나이스사프로,4.1.수,"화려한 맛은 아니지만, 누구나 부담없이 즐길 수 있는 안정적인 맛이 가장 큰 장점이다"
신설오름,,서진우,3.27.금,제주 맛집 찐토속음식 맛집입니다. 제주시에 위치해있고 주차가 살짝 어려운거 빼고는 다 좋습니다 여기메뉴는 몸국이 일단 일등이고 고등어구이 돔베기 고기 이렇게 많이드세요 여기도 알배추에 멸젖 찍어서 몸국이랑 같이 먹음 기가막힙니다 ㅎㅎ 여름에는 물회도 마싯어요 제주여행 하면서 한번은 꼭 들려야하는곳입니다 근처에 삼성혈도 한바퀴돌아보고 동문시장 가서 후식먹으면 딱입니다 봄에 벚꽃도 담주면피는데 제주여행 한번가서 드셔보시길!
신설오름,,화창한어느날에,3.26.목,굿
신설오름,,올리브393,3.24.화,현지인만 아는 몸국집 모자반 몸국은 첨접했지만 건강한 맛이다 이식당의 뽀인트는 멸젓과의 한쌈 ☺
신설오름,,abc****,3.18.수,고기도 촉촉하고 몸국도 맛있어요ㅠ 지역 맛집 맞는 듯 합니다 ㅎㅎ
장모식탁,,mis****,4.6.월,장모정식 가성비가 좋아요
장모식탁,,발랄한애호박,4.4.토,내용 없음
장모식탁,,791****,4.2.목,맛있어요
장모식탁,,지미971,3.30.월,우리동네 도민맛집♡ 아이들도 너무 좋아라하는 곳입니다 사장님 음식손맛이 끝내줍니다
제일곱창 제주직영점,,빨간망토챠챠39,3.25.수,직접 구워주시고 곱창 막창 너무너무 맛있어요! 왕추천합니다👍🏻💛
제일곱창 제주직영점,,ramikk,2.26.목,방문할때마다 항상 친절하신 직원분들 덕분에 기분좋게 맛있는 식사하고 왔습니다
제일곱창 제주직영점,,haha8913,2.14.토,인기많아서 예약하고 방문해야해요ㅎㅎㅎ 예약한 덕분에 대기없이 입장했어요! 동료들이랑 왔는데 모두 좋아해서 다음에 또 같이 오자했어요ㅎㅎㅎ 술도 맛있는 곳이라 더 맛있게 잘 먹었어요
제일곱창 제주직영점,,게츠비46,1.23.금,벌써 세번째 방문!! 인기가 많아져서 사람 엄청 많음 음식은 당연히 너무 맛있음 제주 제일인듯? 모둠구이 꼭꼭 추천합니다 직접 꾸워주시고 먹는방법까지 설명해주시고 너무 좋았어요!!
제일곱창 제주직영점,,Rain11,1.10.토,처음가봤는데 완전 만족하고왓어요 ㅋㅋ맛잇고 찌게주는 퀄리티도 굿이고 일단 모든 알바든 직원이든 사장님이든 모르겟지만 다 친절이 몸에 베어잇고 구우면서 설명ㄷ도 하나하나 다 해주고 막 아주 그냥 흠잡을데가 없엇음 ㅋㅋㅋ 통통하신 여자분?(비하아니고 여자분 두분이셧던거 같은데 뭐라고 특정해야할지몰라서 ㅠㅠ) 그분이 테이블 담당해주셧는데 진짜 살면서 만나본 직원중 제일 친절. 사장님이 이글 보신다면 그분은 놓치지마세요!! >< 직원복 잇으셔요. 다른분들도 다 친절하셔서 끝까지 기분좋게 먹고나왓어요. 덕분에 단골확정입니다 ♡
스타벅스 제주도남DT점,,King지우,4.3.금,모두다 벚꽃 충만한 봄 만끽하길
스타벅스 제주도남DT점,,하늘별888,3.28.토,"아이들과 점심 먹으러 자주 방문하는 스타벅스! ☕️ 동네 작은 개인 카페들은 공간이 좁아서 아이들과 함께 가면 은근히 눈치가 보일 때가 많은데, 여기는 매장이 워낙 넓고 쾌적해서 마음 편하게 머물 수 있어 정말 좋아요. 오히려 일반 동네 커피숍보다 훨씬 편안하고 여유롭게 시간을 보낼 수 있답니다. ✨ 무엇보다 가장 만족스러운 건 바로 주차장이에요! 차를 가지고 이동하는 저에게는 주차 편한 곳이 1순위인데, 주차 스트레스 없이 바로 차를 대고 들어갈 수 있어서 이보다 더 편할 수가 없네요. 🚗 아이들과 눈치 보지 않고 주차까지 편안하게 커피 한잔할 수 있는 곳을 찾으신다면 강력 추천합니다! 진한커피를 좋아하신다면 플랫화이트 강추^^"
스타벅스 제주도남DT점,,제주모던돔베 김대표,3.14.토,"아라동에서 잠시 머물며 시간을 보내기 위해 들른 스타벅스 도남DT점은 언제 와도 편안한 분위기가 인상적인 곳이었습니다. 넓고 쾌적한 좌석 덕분에 아라동 카페를 찾는 분들이 여유롭게 머물기 좋은 공간이라는 생각이 들었습니다 ☕✨ 특히 노트북을 펼치고 정리할 일이 있을 때나 집중이 필요할 때 방문하기 좋은 작업이 필요할 때 언제나 편안한 공간이라 자연스럽게 오래 머물게 됩니다 💻🌿 이날은 가볍게 에비앙스파클링과 함께 디저트를 곁들였는데, 한때 인기였던 한물 간 두바이쫀득롤도 오랜만에 먹으니 색다른 재미가 있었습니다 🍰😊 달콤한 디저트와 시원한 음료가 잘 어울려 잠시 쉬어가기 좋은 시간이 되었습니다. 언제든 부담 없이 들러 여유를 즐기기 좋은 공간이었습니다🌱📚"
스타벅스 제주도남DT점,,제주벚꽃,3.13.금,맛납니다
스타벅스 제주도남DT점,,슈퍼긍정엄마,3.8.일,땅콩생크림롤 맛나네요.
24시제주해장국,,푸뚠뚠,3.18.수,여행하느라 식사가 늦어졌는데 24시라고 해서 왔어요~ 제주도에 늦게까지 하는 식당 많지않은데 맛나게 한 끼 먹었습니다.
24시제주해장국,,Thismoment,2.15.일,순두부가 기대한 맛과는 달랐어요 후추가 너무 많고 조미료 맛이 많이 나요 중국손님이 많아서 그런지 저희 입맛엔 짜고 별로였어요
24시제주해장국,,원양씨,2.1.일,얼마전부터 먹고 싶어서 새벽애 달려갔어요. 맛있어서 다 먹은 후에 찍은 사진으로 인증합니다. 제주에서 24시간 흔치않은데 좋아요
24시제주해장국,,kcm9126,1.11.일,묵은지감자탕 좀 맵긴한데 맛있어요! 👍 고기가 너무 부드러워서 맛있네요. 일하시는 분들고 친절하세요.
써브웨이 제주공항점,,오리선장,3.13.금,좋아요
써브웨이 제주공항점,,jin 78,3.11.수,서브웨이를 오랜만에 왔어요~^^ 햄버거는 안좋아하는데 서브웨이는 좋아해서 신나서 들어갔어요~^^ 키오스로 랩이랑 샐러드 캔콜라 주문 후 픽업하러 갔더니 컵이 없어서 컵하나 달라고 하니 안된다고 하면서 컵을 원하면 주문 취소하고 다시 주문해야 한다고 하더라구요 순간 제가 암것도 모르는 노인이 된듯한 느낌을 받았어요 어르신들 키오스 주문 어렵다 하시는데 이해가 되더라구요... 직원. 2명이 근무하고 있었고 바쁘지도 않았는데 퉁명스럽게 얘기해서 좀 그랬어요 😢 둘이 와서. 에그마요 랩.로티세리 바비큐 치킨 샐러드 주문했는데 포크도 하나만 주고... 그건 그럴 수 있다 생각하는데 말 한마디가 참 아숩네요 주차는 편한데 다시 갈까 싶어요~^^
써브웨이 제주공항점,,제주구름꾼,2.23.월,퇴근이 늦어져서 선택한 서브웨이 늘 든든하고 맛도 좋아요!
써브웨이 제주공항점,,유익한 정보,1.22.목,가볍게 맛있게😄
써브웨이 제주공항점,,땡시리,1.18.일,ㅈㅇ
써브웨이 제주공항점,,하랑할모니,1.13.화,굿~~
쭈꾸쭈꾸쭈꾸미,,삐뚜루뽜뚜루,1.31.토,날치치즈볶음밥 JMT 아 존나 맛도리임 쭈꾸미 양과 콩나물 양은 사악하게 적은데 볶음밥 때문에 참을 수 있음 근데 더 사악한건 웨이팅임 샤갈 웨이팅 거의 1시간함 치즈떡 사리 2천원에 10개라 좋음
예예예,,엉포,4.8.수,"6일만에 재방문  너어무 맛있자나요  돈카츠 예술  바삭,촉촉,쫀득.. 일등입니다  돈카츠는 기본주문, 리뷰좋았던 오일파스타  주문했구요  아쉽게도 품절메뉴가 꽤 있어서  사이드는 트러플감튀로  행복한 시간을 만들어주는 예예예"
예예예,,정봉브라더,4.2.목,모든 음식이 다 맛있었지만 특히 돈카츠가 예술입니다 겉바속촉 입에서 녹아요!!!
예예예,,햄뽁낑깡,3.27.금,동네맛집 찾앗다!!!!!!!🫰일단 직원분들 다 친철하시고 완전 친철친철 대친철👍👍 그리고 돈카츠!!!! 파스타 ㅠㅠ 너무너무 맛있고 만족했어요!!! 신랑이 돈카츠.안좋아하는데 여긴 진짜 너무 맛있다고 먹더라구요! 완전 근데 진짜 장난안치고 맛잇어여...😝 그리고 사진에는 없는데 유자하이볼 맛잇어요 완전 맛잇슘 구냥!! 다른메뉴도 궁금해지는 그런 집이랄까? 너무 맛잇어요..ㅠㅠ 담에 다른메뉴 먹으로 오기로 해써요!!! 진짜 후회없습니다 꼭 가세요 드세요 마구드세요👍🫰
예예예,,yunjae1980,3.22.일,오픈 주방이 깔끔해서 좋았고 바 형태의 테이블이 있어 편하게 혼밥을 즐길 수 있더라고요. 소문대로 돈까스도 정말 부드럽고 육즙이 팡팡 살아 있어 맛있었어요
예예예,,유라89,3.1.일,ㅇ ㅖ ㅇ ㅖ ㅇ ㅖ ! 양식맛집 ..💚 최애 메뉴로만 가득 먹고 왔어용
예예예,,min****,2.22.일,육지복귀하기전에 양식땡겨서 먹었는데 음식 다맛있어서 다음에 또 제주도 놀러오면 방문할예정입니다!!
예예예,,gooods,2.21.토,우삼겹들기름과 치킨난반 주문해서 먹었습니다 들기름이 고소해서 맛있어요 😋 치킨 난반은 바삭이 아닌 촉촉 느낌!
예예예,,dabbongnim,2.13.금,너무 맛있는 예예예~♡
예예예,,고덮,2.8.일,수비드돈까스가 매우 맛있네요 들기름누들도 꼬소하니 맛나요
빵귿,,zzi****,4.6.월,"육지 돌아가기 전에 빵 사서 왔는데, 소금빵 미텼어욥 👀👍🏻 빵귿 소금빵 너무 맛있어욧"
빵귿,,슈퍼긍정엄마,4.4.토,인생최고의 치아바타를 여기서 만납니다. 매일 먹고 싶어요.
빵귿,,뺙뺙0704,4.3.금,제주 도착하자마자 방문했는데 소금빵들이 다 맛있었어요!
빵귿,,보노보노17,3.30.월,몇년만에 왔는데 여전히 줄이 길어 깜놀 갓 나온 소금빵 최고 바질 소금빵도 별미
백소정 신제주연동점,,CHOIDESIRE,3.25.수,양이 많고 구성이 좋아요! 맛도 좋네요!!
백소정 신제주연동점,,Njelly,3.24.화,맛있어욤
백소정 신제주연동점,,또로로록콩,3.23.월,돈가스생각나면 오는곳 ~! 맛있어서 좋아요
백소정 신제주연동점,,황씨아저씨64,3.14.토,백소정 유명해서 아라점에 갔더니 브레이크타임이란게 있어서 다른데 찾다보니 연동에도 있어 방문한곳.  눈에도 이쁜게 맛도 좋다고 만족합니다 ㅎㅎ
백소정 신제주연동점,,koj****,3.13.금,푸짐하고 맛있고 특히 사이드로 같이 나오는 떡이 킥입니댜!
백소정 신제주연동점,,암욜맨그대여,3.10.화,돈까스에 마제소바는 역시 백소정
백소정 신제주연동점,,에셈6,3.3.화,마제소바 돈까스 먹었어요 돈까스 고기 두껍고 맛있어용
제주통큰장어,,aok****,3.26.목,이벤트같은것도 있고 친절하고 식당이 넓어서 편하게 천천히 먹기도 좋음.
제주통큰장어,,정인이75,3.16.월,맛있어요
제주통큰장어,,헤이1234,3.14.토,맛있네요
제주통큰장어,,얌얌ㅋ,2.17.화,가족모임 예약후왔어요~~맛있게잘먹었습니다~~ 단체모임강추~~
제주통큰장어,,realchocoboy,2.15.일,긋
제주통큰장어,,wntkfkd7927h,1.17.토,내용 없음
제주통큰장어,,simple0290,1.14.수,"풍천민물장어 1키로 주문하면서 소주도 주문했는데, 26년 1월 한달간 지역 소주 무료 이벤트 진행중이였어요.. 장어는 두툼하고 맛있었습니다. 몇년전에 한번 방문하고 두번쩨 방문이였습니다. 그리고 먹다가 장어해장국 추가했는데, 이건 처음 먹어보는데 입맛에 잘 맞고 너무 너무 맛있었습니다. 꼭 추어탕+콩비지+걸쭉한된장 느낌이였습니다. 시간만 된다면 자주 이용할 의향이 있습니다. 나중에 나올때 아이스크림도 너무 좋았습니다."
제주사바,,qlRkQnb,4.3.금,너무 맛있게 잘 먹고갑니다! 감사합니다😚
제주사바,,시아33,4.3.금,회가 진짜 맛있었어요!!!재료가 진짜 신선해요!!크림짬뽕 완전 맛납니다!!부모님도 엄청 좋아하셨어요~매운탕 완전 짱맛입니다!!사장님도 엄청 친절하셨어요!!
제주사바,,remona012278,4.3.금,리조트 앞에 있어서 이용했는데 의외의 맛집 발견!! 부모님과 아이랑 왔는데 편안한 분위기에서 너무 맛있게 먹고 갑니다.
로빙화,,뭉뭉뭉1,4.4.토,피자가 크진 않은데 치즈가 많이 올려져있어서 2조각 먹으면 배불러요.. 골고루 먹어보고싶은데 . 다음에 다른 메뉴 도전!!!
로빙화,,kim****,4.3.금,사장님이 많이 불친절하고 가격만큼 맛있진 않아요
남원수제돈까스,장소 찾기 실패,해당 없음,해당 없음,해당 없음
카페 담소요,,stayawesome,3.27.금,사진 잘 나오고 날 따뜻하니 야외석 즐기기 좋아용 금액은 비싼편. 맛은 쏘쏘합니다
카페 담소요,,또보둥,3.23.월,오리가 쉬고있어서 아쉬웠지만 카페 자체가 분위기있고 좋았어용
카페 담소요,,haveagooda,3.20.금,봄에 제주오면 꼭 가보고싶었던 카페에요! 날이 따뜻해서 야외 앉았어요 핫한카페라 그런지 사람 짱많음 ㅠ! 분위기도 너무 좋고 힐링잘하구가요 오리도 있답니당 ㅎㅎ
카페 담소요,,용까리용용,3.19.목,진짜 뷰 맛집이에요🫶 한라산뷰 너무 멋있고 정원이 넓게 있어서 좋아요! 날씨 좋을 때 앉아있으면 완전 힐링이에요! 오리들도 있는데 귀여워요!
백한철꽈배기&식빵,,나도 자연이다,4.6.월,유명한 꽈배기 맛집이라 소문 듣고 왔어요 a셋트구매했고 따끈할때 바다보며 먹으니 꿀맛이네요~ 남은거 다음날 먹었는데 여전히 맛있네요
백한철꽈배기&식빵,,뭉뭉뭉1,4.5.일,백파치오 첨 먹어봤어요. 고급진 피자빵 맛이에요..
공천포식당,,렌지쥬스,3.30.월,유명하다고 해서 갔지만...제 취향은 아니었어요ㅜㅠ 이건 한번으로 새로운 경험^^
공천포식당,,Wasabiman,3.29.일,월요일 아침 12시쯤 방문했습니다. 자리는 두자리 정도 남아있었고 창가자리가 남아서 운좋게 앉았습니다. 시간 지나니 웨이팅이 좀 생기네요. 대부분 품벌이라 전복뿔소라물회와 전복회덮밥을 주문했습니드 지역 맛집이라해서 가봤는데 정말 독특한 맛입니다. 물회다 된장이 조금 들어가서 된장의 향이 나네요. 청양고추 조금 넣고 밥을 말아먹어도 맛있습니다. 전복회닾밥은 참기름과 초고추장을 적당히 넣어서 먹으면 맛있네요. 오이랑 야채가 많이 들어가서 그런거 같습니다.
공천포식당,,Fghcvn,3.28.토,제주물회 검색해서 1시간 달렸는데... 신랑이 자리물회먹더니...인상을ㅠㅠ 저는 전복 뿔소라 먹었는데~~제주물회맛ㅋㅋ 맛집보다는...그냥~~그냥
공천포식당,,헬로우미미,3.13.금,알고있던 물회 스타일은 아니지만 담백하면서 새콤해서 맛있어요! 전복도 가득올려주시고 신선합니다❤️ 전복죽은 내장이랑 같이 곱게 갈아서 먹으면 감칠맛이 좋네요! 고소해서 싹싹 긁어먹었어요!
공천포식당,,져닛,3.4.수,"전복물회, 뿔소라물회, 전복덮밥, 전복죽 모두 추천! 물회는 다른 곳과 다르게 초장만의 맛이 아니어서 너무 좋았고, 덮밥과 죽도 전복의 맛이 진해서 좋았습니다. 평일 12시만 넘으면 사람 엄청 몰려오니 그 전에 오시는 걸 추천! 주차는 식당 앞 3대 가능, 근처에 공영주차장 있음"
공천포식당,,rkdsll1016,3.3.화,친절하시구여 음식도 당연히 넘넘 신선하구 맛있었어요! 2시쯤 가서 그런가 sold out인 메뉴도 많았어요ㅜㅠ 주차장도 잘되어있고 매장에서 보는 바다뷰도 너무 예뻐서 좋았습니다!
공천포식당,,사랑해sol,2.22.일,먹음직스런 비주얼 만큼 맛도 자극적이지 않고 된장베이스국물이 정말 맛있어요 영업과 물회종류와 영업시간은 문의하시고 가면 좋아요
바가텔,,이방인55,3.15.일,크로와상이 가격대비.. 그렇게 프랑스 수준은 아니에요. 가격 고려하면 굳이 멀리서 가진 않을듯요.
바가텔,,viajero비아헤로,3.8.일,빵 종류 많지는 않음. 식사 빵이 대부분 빵값은 비싼 편
바가텔,,모니경,3.7.토,한적한 동네에 있는 빵집 ..! 사실 카페도 하신대서 여기서 빵 먹으면서 커피 마시고 싶었는데 이제 매장 취식은 안하신대요 너무 아쉬운 부분 .. 인테리어가 너무 좋습니다 아 근데 특히 시나몬 바브카 진짜 너무 너무 맛있어요 ! 다음에 매장 영업도 해주세요 바로 내린 커피랑 먹으면 더 좋을 것 같아요 . 🩶
바가텔,,nyg****,2.21.토,아이가 빵이 너무 맛있다며 추가해서 먹었어요~ 빵이 너무 먹음직스럽기도 하지만 차분한 분위기에 흑백이 떠올리는 가게. 테이크아웃으로 빵을 많이 사가시더라구요~ 빵지순례하는 소문난 맛집. 초코칩 들어간 빵도 너무 맛나게 먹고 감사했습니다. 감동이 ㅠㅠ..다음에 깜빠뉴 먹으러 올께요~
바가텔,,포지타노 아일랜드,2.5.목,오픈 후 30분만에 들렀는데 줄이 있고 몇 종류 빵들이 품절이라 놀랐네요🫢 차에서 맛있게 먹었습니다!
바가텔,,sovii,1.31.토,"오랜만에 브런치하러 바가텔- 토요일 1시쯤 방문했는데 생각보다 빵이 많이 남아있었어요. 놀라운건 1-2시 사이에 포장손님들이 몰아쳐서 웬만한 빵은 품절됐다는 거///  브런치로 딱인 잠봉프로마쥬와 양송이스프를 먹었어요. 딱 정석적인 잠봉프로마쥬였어요. 잘 구워진 트라디시옹바게트에 버터와 에멘탈치즈(?), 잠봉,, 잠봉이 햄느낌이 강해서 ? 했는데 이 잠봉프로마쥬와 잘 어울리는 잠봉이었어요. 양송이스프도 요즘같은 바람부는 날 딱인 〰 양송이스프에 양송이가 엄청 가득이에요,, 버섯러버는 꼭 드셔보셔요,,  담에는 양송이스프와 트라디시옹바게트 조합으로 맛보고싶어요,, 츄릅 🐷"
취향의섬,,맛집따라길따라,4.7.화,"사장님 혼자 영업하는 식당입니다. 주차를 잘 해야합니다. 이웃들과 사이좋게 지내고 싶어하는 사장님입니다. 음식은 맛있고, 손님 질문에 대해 대답 잘해줍니다. 재방문 가능한 식당입니다"
취향의섬,,쏭9618,2.5.목,음식 비주얼이 예뻐요 :) 평일 12시 반쯤 갔는데 웨이팅 없이 입장했어요
취향의섬,,유진yujinj,1.27.화,음식이 다 맛있고 흔하지 않아서 좋아요. 사장님 넘 친절하세요!!
